ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
39859,False,False,False,False,True,True,False
39860,True,False,False,True,False,False,False
39861,False,False,False,True,False,True,True
39862,False,False,False,False,False,False,False
39863,True,False,False,True,False,False,True
39864,True,False,False,True,False,False,False
39865,False,False,False,True,False,False,False
39866,False,False,False,True,False,False,True
39867,False,False,False,False,False,False,False
39868,False,False,False,False,False,False,False
39869,True,True,False,True,False,False,True
39870,False,False,False,False,False,False,False
39871,False,False,False,True,True,True,False
39872,True,False,False,True,False,False,True
39873,True,False,False,True,True,False,False
39874,False,False,False,False,False,False,False
39875,True,False,False,True,False,False,False
39876,False,False,False,False,False,False,False
39877,False,False,False,True,False,False,True
39878,True,False,False,True,True,False,True
39879,True,False,False,True,True,False,True
39880,False,False,False,False,False,False,False
39881,False,False,False,False,False,False,False
39882,True,True,False,True,False,False,True
39883,False,False,False,False,False,False,False
39884,True,False,True,True,True,False,False
39885,False,False,False,False,False,False,False
39886,False,True,False,True,False,False,True
39887,False,False,False,False,False,False,False
39888,True,True,True,True,True,True,True
39889,False,False,False,False,False,False,True
39890,True,False,False,True,False,False,True
39891,False,False,False,True,False,False,True
39892,False,False,False,False,False,True,False
39893,False,True,False,True,False,False,True
39894,False,False,False,False,False,False,False
39895,False,False,False,False,False,False,False
39896,False,False,False,True,False,False,True
39897,True,False,False,True,False,False,False
39898,False,False,False,False,False,False,False
39899,False,False,False,False,False,False,False
39900,False,False,False,True,True,False,False
39901,False,False,False,False,False,False,False
39902,True,False,False,True,False,False,True
39903,True,False,False,True,False,False,True
39904,False,False,False,False,False,False,False
39905,True,False,True,True,False,False,True
39906,False,False,False,False,False,False,False
39907,False,False,False,True,False,True,False
39908,True,True,True,True,True,False,True
39909,False,False,False,True,True,False,False
39910,False,True,False,True,False,False,False
39911,False,False,False,True,True,False,True
39912,True,False,False,True,False,False,False
39913,False,False,False,False,False,False,False
39914,True,False,False,False,True,False,False
39915,False,False,False,False,False,False,False
39916,True,False,False,True,False,False,False
39917,False,False,False,False,False,False,False
39918,False,False,False,False,False,False,False
39919,False,False,False,False,False,False,False
39920,False,False,False,False,False,False,False
39921,True,False,False,True,False,False,False
39922,False,False,False,False,False,False,True
39923,False,False,False,False,False,False,False
39924,True,True,False,True,False,False,True
39925,True,True,False,True,True,False,True
39926,False,False,False,False,False,False,True
39927,False,False,False,False,False,False,False
39928,False,False,False,False,False,False,False
39929,False,False,False,False,False,False,False
39930,True,False,False,True,False,False,True
39931,True,True,False,True,True,False,True
39932,False,True,False,False,False,False,True
39933,True,True,True,True,True,False,True
39934,False,False,False,False,False,False,False
39935,True,True,False,True,False,False,False
39936,True,True,False,False,True,False,False
39937,False,False,False,True,False,False,False
39938,True,False,False,True,False,False,True
39939,True,False,False,True,False,False,False
39940,False,False,False,False,False,False,False
39941,False,True,False,True,False,False,True
39942,True,False,False,True,False,False,True
39943,False,False,False,True,False,False,False
39944,False,True,False,True,False,True,True
39945,True,False,False,True,False,False,False
39946,True,False,False,True,False,False,True
39947,True,True,False,True,False,False,True
39948,False,True,False,False,False,False,True
39949,True,False,False,False,False,False,True
39950,False,False,False,False,False,False,False
39951,False,False,False,False,False,False,False
39952,True,False,True,True,True,False,True
39953,False,False,False,False,False,False,False
39954,False,False,False,False,False,False,False
39955,False,False,False,False,False,False,False
39956,True,True,False,True,True,False,True
39957,False,False,False,True,False,False,True
39958,True,False,False,True,False,False,True
39959,True,False,False,True,False,False,False
39960,False,False,False,False,False,False,False
39961,True,False,False,True,False,False,True
39962,True,False,False,False,False,False,True
39963,True,False,False,True,False,False,False
39964,False,False,False,False,False,False,False
39965,False,False,False,True,False,False,True
39966,True,False,False,False,False,False,False
39967,False,False,False,False,False,False,False
39968,False,False,False,True,False,False,True
39969,False,False,False,False,False,False,False
39970,False,False,False,False,False,False,False
39971,False,False,False,False,False,False,False
39972,True,True,True,True,True,False,True
39973,False,False,False,True,False,False,True
39974,True,True,False,True,False,False,True
39975,True,False,False,True,True,False,False
39976,False,False,False,False,False,False,False
39977,True,False,False,True,False,False,True
39978,False,True,False,True,False,False,True
39979,True,False,False,True,False,False,False
39980,True,False,False,True,True,False,False
39981,True,True,True,True,True,False,True
39982,True,False,False,True,False,False,False
39983,False,True,False,False,True,False,True
39984,True,False,False,True,True,False,True
39985,False,True,False,False,True,False,False
39986,True,False,False,True,False,False,True
39987,False,False,False,False,False,False,False
39988,False,False,False,False,False,False,False
39989,False,False,False,False,False,False,False
39990,False,False,False,False,False,True,False
39991,False,False,False,False,False,False,False
39992,False,False,False,False,False,False,False
39993,False,False,False,False,False,False,False
39994,True,True,False,True,False,False,False
39995,False,False,False,True,False,False,True
39996,True,False,False,True,False,False,True
39997,False,False,False,False,False,False,False
39998,False,False,False,False,False,False,False
39999,False,False,False,False,False,False,False
40000,False,False,False,False,False,False,False
40001,False,True,False,True,True,False,True
40002,True,True,False,True,False,False,True
40003,False,False,False,False,False,False,False
40004,False,False,False,False,True,False,False
40005,True,False,False,False,False,False,True
40006,True,True,True,True,True,False,True
40007,True,True,False,True,False,False,True
40008,True,True,False,False,False,False,False
40009,True,False,False,False,False,False,True
40010,True,False,False,True,False,False,True
40011,True,True,False,True,False,False,True
40012,True,False,False,True,True,False,True
40013,True,False,False,True,False,False,True
40014,False,False,False,True,False,False,False
40015,True,True,False,True,True,False,True
40016,True,False,False,True,False,False,True
40017,True,True,False,True,False,False,True
40018,False,False,False,False,False,False,False
40019,False,False,False,False,False,False,False
40020,False,False,False,False,False,False,False
40021,False,False,False,False,False,False,False
40022,False,False,False,False,False,False,False
40023,False,False,False,False,False,False,False
40024,False,False,False,False,False,False,False
40025,True,False,False,True,False,False,False
40026,False,False,False,False,False,False,False
40027,True,False,False,True,False,False,False
40028,False,False,False,False,False,False,False
40029,False,False,False,True,False,False,True
40030,True,False,False,False,False,False,True
40031,True,True,False,True,False,False,True
40032,False,False,False,False,False,False,False
40033,True,False,False,True,True,False,True
40034,False,False,False,False,False,False,False
40035,False,False,False,False,False,False,False
40036,True,True,False,True,True,False,True
40037,True,False,False,True,True,False,True
40038,False,False,False,False,False,False,False
40039,True,False,False,True,False,False,True
40040,True,True,False,False,False,False,True
40041,False,False,False,False,False,False,False
40042,False,False,False,True,True,False,True
40043,True,True,False,False,False,False,False
40044,True,False,False,True,True,False,True
40045,False,False,False,False,False,False,False
40046,False,False,False,False,False,False,False
40047,False,False,False,False,False,False,False
40048,True,True,False,True,True,False,True
40049,True,False,False,True,False,False,True
40050,False,False,False,True,False,False,True
40051,False,False,False,False,False,False,False
40052,True,True,False,True,True,False,True
40053,False,False,False,False,False,False,False
40054,True,True,True,True,True,False,True
40055,False,False,False,False,False,False,False
40056,False,False,False,False,False,False,False
40057,True,False,False,True,False,False,False
40058,False,True,False,True,False,False,True
40059,True,False,False,True,False,False,True
40060,True,False,False,True,False,False,True
40061,False,False,False,True,False,False,True
40062,False,False,False,False,False,False,False
40063,False,False,False,False,False,False,False
40064,False,False,False,False,False,False,False
40065,False,False,False,False,False,False,False
40066,False,False,False,False,False,False,False
40067,False,False,False,False,False,False,False
40068,False,False,False,False,False,False,False
40069,False,False,False,False,False,False,False
40070,True,True,False,True,True,False,False
40071,False,False,False,False,False,False,False
40072,False,False,False,True,False,False,False
40073,True,False,False,True,False,False,False
40074,False,False,False,False,False,False,False
40075,True,True,False,True,False,False,True
40076,True,False,False,True,False,False,False
40077,True,False,False,True,False,False,False
40078,False,False,False,False,False,False,True
40079,True,False,False,True,False,False,False
40080,True,True,False,True,False,False,True
40081,False,False,False,False,False,False,False
40082,False,False,False,False,False,False,False
40083,False,False,False,False,False,False,False
40084,False,False,False,True,False,False,False
40085,False,False,False,False,False,False,False
40086,False,False,False,False,False,False,False
40087,False,False,False,False,False,False,False
40088,False,False,False,True,True,False,True
40089,False,True,False,True,False,False,True
40090,False,False,False,True,False,False,True
40091,False,False,False,False,False,False,False
40092,False,False,False,True,False,True,False
40093,False,False,False,False,True,False,False
40094,True,False,False,True,True,False,False
40095,False,False,False,False,False,False,False
40096,False,False,False,False,False,False,False
40097,False,False,False,False,False,False,False
40098,True,False,False,True,False,False,False
40099,False,False,False,False,False,False,False
40100,True,False,True,True,True,False,True
40101,False,True,False,False,False,False,True
40102,True,True,True,True,True,False,True
40103,False,False,False,False,False,False,False
40104,True,True,False,True,False,False,True
40105,False,False,False,False,False,False,False
40106,True,False,False,True,False,False,True
40107,False,True,False,True,False,False,True
40108,False,True,False,True,False,False,False
40109,False,False,False,False,False,False,False
40110,True,False,False,True,False,False,True
40111,False,True,True,True,False,False,True
40112,False,False,False,True,False,False,True
40113,False,False,False,False,False,False,False
40114,False,False,False,False,False,False,False
40115,False,False,False,False,False,False,False
40116,True,False,False,True,False,False,True
40117,False,False,False,False,False,True,False
40118,True,True,False,True,True,False,True
40119,True,True,False,True,False,False,True
40120,False,False,False,False,False,False,False
40121,False,False,False,False,False,False,False
40122,False,False,False,True,False,False,False
40123,False,False,False,True,False,False,True
40124,False,False,False,False,False,False,False
40125,True,False,False,True,False,False,False
40126,False,False,False,False,False,False,False
40127,False,True,False,False,False,False,True
40128,False,False,False,True,False,False,True
40129,False,False,False,False,False,False,False
40130,False,True,False,False,False,False,True
40131,False,False,False,True,False,False,True
40132,False,True,False,False,False,False,False
40133,False,False,False,True,False,False,True
40134,False,False,False,True,False,False,True
40135,False,False,False,False,False,False,False
40136,False,False,False,True,False,False,True
40137,False,False,False,False,False,False,False
40138,False,True,False,False,True,False,False
40139,False,False,False,False,False,False,False
40140,False,False,False,False,False,False,False
40141,True,True,False,True,True,False,True
40142,False,False,False,False,False,False,False
40143,False,False,False,False,False,False,False
40144,False,False,False,False,False,False,False
40145,True,True,False,True,False,False,True
40146,True,False,False,True,False,False,False
40147,False,False,False,False,False,False,False
40148,False,False,False,False,False,False,False
40149,False,False,False,False,False,False,False
40150,False,False,False,False,False,False,False
40151,False,True,False,True,True,False,True
40152,False,False,True,False,False,False,True
40153,False,False,False,True,False,False,True
40154,True,False,False,True,False,False,True
40155,False,False,False,False,False,False,False
40156,False,False,False,True,True,False,False
40157,True,False,False,True,False,False,True
40158,True,False,False,True,False,False,True
40159,True,True,False,True,True,False,True
40160,False,False,False,False,False,False,False
40161,True,False,False,False,False,False,False
40162,True,False,False,True,False,False,False
40163,False,False,False,False,False,False,False
40164,False,True,False,True,False,False,False
40165,True,False,False,True,False,False,True
40166,False,False,False,False,False,False,False
40167,False,False,False,True,False,False,True
40168,False,False,False,False,False,False,False
40169,True,False,False,True,False,False,False
40170,False,False,False,True,False,False,False
40171,True,False,False,True,False,False,True
40172,True,False,False,False,False,False,False
40173,False,False,False,False,False,False,False
40174,False,False,False,False,False,False,False
40175,True,False,False,True,False,False,False
40176,True,False,False,True,False,False,True
40177,True,True,True,True,True,False,True
40178,False,True,False,False,False,False,False
40179,False,True,True,True,False,False,True
40180,False,False,False,False,False,False,False
40181,False,False,False,False,False,False,False
40182,False,False,False,False,False,False,False
40183,False,False,False,False,False,False,False
40184,True,False,False,True,True,False,True
40185,False,False,False,True,True,False,True
40186,False,False,False,True,False,False,False
40187,False,False,False,False,False,False,False
40188,False,True,False,True,False,False,False
40189,False,False,False,True,False,False,False
40190,True,False,False,True,False,False,False
40191,False,False,False,True,True,False,False
40192,False,True,False,True,False,False,False
40193,False,False,False,False,False,False,False
40194,True,False,False,True,True,False,True
40195,True,False,False,True,False,False,False
40196,False,False,False,False,False,False,False
40197,True,False,False,True,True,False,True
40198,True,True,False,True,True,False,True
40199,False,False,False,False,False,False,False
40200,False,False,False,False,False,False,False
40201,False,False,False,False,False,True,True
40202,False,False,True,True,False,False,True
40203,False,False,False,False,False,False,True
40204,False,False,False,False,False,False,False
40205,False,False,False,False,False,False,False
40206,True,False,False,True,False,False,False
40207,True,True,False,True,False,False,True
40208,True,False,False,True,False,False,False
40209,True,False,False,True,True,False,True
40210,True,True,False,False,False,False,True
40211,False,False,False,False,False,False,False
40212,True,True,True,True,False,False,False
40213,True,True,True,True,True,False,True
40214,False,False,False,False,False,False,False
40215,True,True,False,True,False,False,False
40216,False,False,False,False,False,False,False
40217,False,False,False,True,False,False,False
40218,True,False,False,True,False,False,True
40219,False,False,False,True,False,False,False
40220,False,False,False,True,False,False,False
40221,True,True,True,False,False,False,True
40222,False,False,False,True,False,False,False
40223,False,False,False,False,False,False,False
40224,False,False,False,True,False,False,False
40225,False,False,False,False,False,False,False
40226,False,False,False,False,False,False,False
40227,False,False,False,False,False,False,False
40228,False,False,False,False,False,False,False
40229,False,False,False,True,True,False,True
40230,False,False,False,False,True,False,False
40231,True,True,False,True,False,False,True
40232,False,False,False,False,False,False,False
40233,False,False,False,False,False,False,False
40234,True,False,False,False,False,False,True
40235,False,False,False,False,False,False,False
40236,False,True,False,True,True,False,True
40237,False,False,False,False,True,False,False
40238,False,False,False,False,False,False,False
40239,False,False,False,False,False,False,False
40240,False,False,False,False,False,False,False
40241,True,False,False,True,True,False,False
40242,False,False,False,False,False,False,False
40243,False,False,False,True,False,False,True
40244,True,True,False,True,True,False,True
40245,True,True,True,True,True,False,True
40246,False,False,False,False,False,False,False
40247,False,False,False,False,False,False,False
40248,False,False,False,True,False,False,True
40249,False,False,False,False,False,False,False
40250,True,True,False,True,False,False,True
40251,True,True,True,True,True,False,True
40252,False,False,False,False,False,False,False
40253,True,False,False,False,False,False,False
40254,False,False,False,False,False,False,False
40255,False,False,False,False,False,False,False
40256,False,False,False,False,False,False,False
40257,False,True,False,True,False,True,True
40258,False,True,False,True,False,False,True
40259,False,False,False,True,False,False,True
40260,False,False,False,False,False,False,False
40261,False,False,False,False,False,False,False
40262,False,False,False,False,False,False,False
40263,True,False,False,True,False,False,False
40264,True,True,False,True,True,False,True
40265,False,False,False,True,False,False,False
40266,True,True,False,True,True,False,True
40267,True,False,False,True,False,False,True
40268,False,False,False,True,False,False,True
40269,True,True,False,False,False,False,False
40270,False,False,False,True,True,False,False
40271,True,True,False,True,False,False,True
40272,True,False,False,True,False,False,True
40273,True,True,False,True,False,False,True
40274,True,False,False,True,False,False,False
40275,False,True,False,True,False,False,True
40276,False,False,False,False,False,False,False
40277,True,False,False,True,False,False,False
40278,True,False,False,True,True,False,False
40279,True,True,False,True,True,False,True
40280,False,False,False,False,False,False,False
40281,True,False,False,True,False,False,True
40282,True,False,False,True,False,False,True
40283,True,False,False,True,False,False,False
40284,True,False,False,True,True,False,False
40285,False,True,False,True,False,False,True
40286,True,False,False,True,True,False,True
40287,True,False,False,True,False,False,True
40288,False,False,False,True,True,False,False
40289,False,False,False,True,False,False,True
40290,True,True,False,True,False,False,True
40291,True,True,False,True,True,False,True
40292,False,False,False,True,True,False,False
40293,False,False,False,False,False,False,False
40294,False,False,False,False,False,False,False
40295,True,False,False,True,False,False,False
40296,True,False,False,True,True,False,True
40297,True,False,False,True,False,False,True
40298,False,False,False,True,False,False,True
40299,True,False,False,False,True,False,False
40300,False,False,False,False,False,False,False
40301,False,False,False,False,False,False,False
40302,False,False,False,True,False,False,False
40303,False,False,False,False,False,False,False
40304,True,False,False,True,False,False,True
40305,False,False,False,False,False,False,True
40306,False,False,False,False,False,False,False
40307,True,False,False,False,False,False,True
40308,True,True,False,True,False,False,True
40309,False,False,False,True,True,False,True
40310,True,True,True,True,False,False,True
40311,False,False,False,False,False,False,False
40312,False,False,False,False,False,False,False
40313,True,True,False,True,True,False,True
40314,True,False,False,True,False,False,False
40315,True,False,False,True,False,False,False
40316,False,False,False,False,False,False,False
40317,False,False,False,False,False,False,True
40318,True,False,False,True,True,False,False
40319,False,False,False,False,False,False,False
40320,True,True,False,True,True,False,False
40321,True,False,False,False,False,False,True
40322,False,False,False,False,False,False,False
40323,False,False,False,False,False,False,False
40324,False,True,False,True,True,False,True
40325,False,False,False,False,False,False,False
40326,False,False,False,True,True,False,True
40327,True,False,False,True,False,False,False
40328,False,False,False,False,False,False,False
40329,True,False,False,True,True,False,True
40330,False,False,False,False,False,False,False
40331,False,False,False,False,False,False,False
40332,True,True,False,True,True,False,True
40333,False,False,False,False,False,False,False
40334,False,False,False,False,False,False,False
40335,True,True,False,False,False,False,True
40336,True,True,False,True,False,False,False
40337,False,False,False,False,False,False,False
40338,False,True,False,True,False,False,True
40339,False,False,False,False,False,False,False
40340,True,True,False,True,False,False,True
40341,True,False,False,True,False,False,False
40342,True,False,True,True,True,False,True
40343,False,False,False,True,False,False,True
40344,False,False,False,False,False,False,False
40345,False,True,False,True,False,False,True
40346,True,False,False,True,False,False,False
40347,False,False,False,False,False,False,False
40348,True,False,False,True,False,False,True
40349,True,True,False,True,False,False,False
40350,False,False,False,False,True,False,False
40351,False,False,False,False,False,False,False
40352,False,False,False,False,False,False,False
40353,False,False,False,False,False,False,False
40354,False,False,False,False,False,False,False
40355,True,False,False,True,True,False,False
40356,False,True,True,True,False,False,True
40357,True,True,False,True,False,False,True
40358,False,False,False,False,False,False,False
40359,False,False,False,False,False,False,False
40360,True,True,False,True,True,False,True
40361,True,False,False,True,True,False,True
40362,False,False,False,False,False,False,False
40363,False,False,False,True,False,False,True
40364,True,False,False,False,False,True,True
40365,False,False,False,False,False,False,False
40366,True,True,False,True,False,False,True
40367,False,False,False,False,False,False,False
40368,False,False,False,True,False,True,True
40369,False,False,False,False,True,False,False
40370,False,True,False,False,False,False,True
40371,False,False,False,False,False,False,True
40372,False,False,False,True,False,False,True
40373,True,True,False,True,False,False,True
40374,True,True,False,True,False,False,True
40375,False,False,False,False,False,False,False
40376,True,False,False,True,False,False,False
40377,False,False,False,False,False,False,False
40378,False,False,False,True,True,False,True
40379,False,True,False,True,True,False,True
40380,True,False,False,True,False,False,False
40381,False,False,False,True,False,False,False
40382,False,False,False,False,False,False,False
40383,True,False,False,True,False,False,True
40384,True,True,False,True,False,False,True
40385,False,False,False,True,False,False,False
40386,False,False,False,False,False,False,False
40387,False,False,False,False,False,False,False
40388,True,False,False,True,True,False,True
40389,False,False,False,False,False,False,False
40390,True,False,False,True,False,False,True
40391,True,False,False,True,False,False,True
40392,False,False,False,False,False,False,False
40393,False,False,False,True,True,False,True
40394,True,False,False,True,False,False,False
40395,False,False,False,True,False,False,False
40396,False,False,False,False,False,False,False
40397,False,True,True,False,False,False,False
40398,False,False,False,False,False,False,False
40399,True,False,False,True,False,False,True
40400,True,False,False,True,False,False,False
40401,False,False,False,False,False,False,False
40402,False,False,False,True,False,False,True
40403,False,False,False,False,False,False,False
40404,False,True,False,True,False,False,False
40405,False,False,False,False,False,False,False
40406,False,False,False,True,False,False,False
40407,False,False,False,False,False,False,False
40408,True,False,False,True,False,False,True
40409,True,False,False,True,False,False,True
40410,True,True,False,True,True,False,True
40411,True,False,False,True,False,False,True
40412,True,False,False,True,True,False,False
40413,True,False,False,True,False,False,True
40414,False,False,False,False,False,False,False
40415,False,False,False,False,False,False,False
40416,False,False,False,False,False,False,True
40417,True,False,False,False,False,False,True
40418,True,False,False,True,True,False,True
40419,True,True,False,True,False,False,False
40420,True,True,True,True,False,False,False
40421,True,True,False,True,True,False,True
40422,False,False,False,False,False,False,True
40423,True,True,False,True,True,False,True
40424,True,False,False,True,False,False,False
40425,False,False,False,False,False,False,True
40426,True,False,False,True,False,False,False
40427,False,False,False,False,False,False,False
40428,False,False,False,False,False,False,False
40429,False,False,False,False,False,False,False
40430,False,False,False,True,False,False,True
40431,True,False,False,False,False,False,True
40432,False,False,False,False,False,False,False
40433,False,True,False,True,False,False,False
40434,False,False,False,False,False,False,False
40435,False,False,False,True,False,False,True
40436,True,False,False,True,False,False,True
40437,False,False,False,False,False,False,False
40438,False,False,False,False,False,False,False
40439,True,False,False,True,False,False,False
40440,False,False,False,False,False,False,False
40441,False,False,False,False,False,False,False
40442,True,False,False,True,True,False,False
40443,True,False,False,True,False,False,False
40444,True,True,False,True,True,False,True
40445,False,False,False,False,False,False,False
40446,True,True,False,True,True,False,True
40447,True,True,False,True,False,False,True
40448,True,False,False,True,True,False,True
40449,False,False,False,False,False,False,False
40450,False,False,False,False,False,False,False
40451,False,False,False,False,False,False,True
40452,False,False,False,True,False,False,True
40453,False,False,False,False,False,False,False
40454,False,False,False,False,False,False,False
40455,True,False,True,True,False,False,True
40456,False,False,False,False,False,False,False
40457,False,False,False,True,False,False,False
40458,True,False,False,True,False,False,False
40459,False,False,False,False,False,False,False
40460,False,False,False,False,False,False,False
40461,False,False,False,False,False,False,False
40462,False,False,False,False,False,False,False
40463,False,False,False,False,False,False,False
40464,False,False,False,False,False,False,False
40465,False,False,False,False,False,False,False
40466,True,False,False,True,False,False,True
40467,False,False,False,True,True,False,False
40468,False,False,False,True,True,False,True
40469,False,False,False,False,False,False,False
40470,False,False,False,False,False,False,False
40471,False,False,False,True,False,True,True
40472,False,False,False,False,False,True,False
40473,False,False,False,False,False,False,False
40474,False,False,False,False,False,False,False
40475,True,False,False,True,False,False,False
40476,False,False,False,False,False,False,False
40477,False,False,False,False,False,False,False
40478,False,False,False,False,False,False,False
40479,False,False,False,False,True,False,True
40480,False,False,False,False,False,False,False
40481,False,False,False,True,False,False,True
40482,True,False,False,True,False,False,True
40483,False,False,False,False,False,False,False
40484,False,False,False,True,False,True,True
40485,False,False,False,False,False,False,True
40486,False,False,False,True,False,False,True
40487,False,False,False,False,False,False,False
40488,False,False,False,False,False,False,True
40489,False,False,False,False,False,False,False
40490,False,True,False,True,False,False,True
40491,False,False,False,False,True,False,False
40492,False,False,False,False,False,False,False
40493,False,True,True,True,False,False,True
40494,False,True,False,False,False,False,True
40495,True,False,False,False,False,False,True
40496,False,False,False,True,False,False,False
40497,True,False,False,True,False,False,True
40498,True,False,False,False,False,False,True
40499,False,False,False,False,False,False,False
40500,True,True,True,True,True,False,True
40501,False,False,False,False,False,False,False
40502,False,False,False,False,False,False,False
40503,True,True,True,True,True,True,True
40504,True,True,False,True,True,False,True
40505,False,False,False,False,False,False,False
40506,False,False,False,True,False,False,False
40507,False,False,False,False,False,False,False
40508,False,False,False,False,False,False,False
40509,True,True,True,True,True,False,True
40510,False,False,False,False,False,False,False
40511,True,True,False,True,False,False,False
40512,False,False,False,False,False,False,False
40513,False,False,False,False,False,False,False
40514,False,False,False,True,False,False,False
40515,True,False,False,True,False,False,True
40516,True,True,False,True,False,False,True
40517,False,False,False,False,False,False,False
40518,False,False,False,False,False,False,False
40519,True,False,False,True,False,False,False
40520,False,False,False,False,False,False,False
40521,False,False,False,False,False,False,False
40522,False,False,False,True,False,False,True
40523,False,False,False,False,False,False,True
40524,True,True,False,True,True,False,False
40525,True,False,False,True,True,False,True
40526,False,True,False,False,False,False,True
40527,False,False,False,False,False,False,False
40528,False,False,False,False,False,False,False
40529,False,False,False,True,True,False,True
40530,False,False,False,False,False,False,True
40531,False,False,False,True,False,False,False
40532,False,False,False,False,False,False,False
40533,False,False,False,False,False,False,False
40534,False,False,False,False,False,False,False
40535,False,False,False,True,True,False,True
40536,True,False,False,True,False,False,True
40537,False,False,False,False,False,False,False
40538,True,False,False,True,False,False,False
40539,True,True,False,True,True,False,True
40540,True,False,False,True,False,False,False
40541,True,True,False,True,False,False,True
40542,False,False,False,False,False,False,False
40543,False,False,False,False,True,False,True
40544,True,True,False,True,False,False,False
40545,False,False,False,True,False,False,False
40546,True,False,False,False,False,False,False
40547,False,False,False,False,False,False,False
40548,False,False,False,False,False,False,False
40549,True,True,False,True,True,False,True
40550,True,False,False,False,False,False,True
40551,True,True,True,True,True,False,True
40552,True,False,False,False,False,False,True
40553,False,False,False,True,True,False,True
40554,True,True,False,True,False,False,True
40555,False,False,False,False,False,False,False
40556,False,False,False,True,True,False,False
40557,False,False,False,False,False,False,False
40558,False,False,False,False,False,False,False
40559,False,False,False,False,False,False,False
40560,False,False,False,False,False,False,False
40561,False,False,False,False,False,False,False
40562,True,False,False,False,False,False,True
40563,False,False,False,False,False,False,False
40564,False,False,False,True,False,False,True
40565,True,False,False,True,True,False,True
40566,True,True,True,True,True,False,True
40567,True,False,False,False,False,False,False
40568,True,False,False,False,False,False,True
40569,False,False,False,True,True,False,True
40570,False,False,False,False,False,False,False
40571,True,False,False,True,True,False,False
40572,False,True,False,False,True,False,True
40573,True,False,False,True,False,False,True
40574,False,True,False,False,False,False,True
40575,False,False,False,False,False,False,False
40576,False,False,False,True,False,False,True
40577,True,True,False,True,False,False,True
40578,True,False,True,False,False,False,True
40579,True,True,True,True,True,False,True
40580,False,False,False,False,False,False,False
40581,True,False,False,True,False,False,True
40582,False,False,False,False,False,False,False
40583,True,True,False,True,False,False,False
40584,True,True,False,True,True,False,True
40585,False,False,False,False,False,False,False
40586,False,False,False,True,False,False,False
40587,False,True,False,True,True,False,True
40588,False,False,False,True,False,False,False
40589,False,True,False,True,False,False,False
40590,True,False,False,True,True,False,True
40591,False,False,False,False,False,False,False
40592,False,False,False,True,False,False,False
40593,True,False,False,True,True,False,True
40594,False,False,False,False,False,False,False
40595,True,False,False,True,True,False,True
40596,False,False,False,False,False,True,False
40597,False,False,False,False,False,False,False
40598,False,False,False,False,False,False,False
40599,True,False,False,True,False,False,False
40600,False,False,False,False,False,False,False
40601,False,False,False,False,False,False,False
40602,True,True,False,True,False,False,True
40603,True,True,False,True,False,False,False
40604,False,False,False,False,False,False,False
40605,False,False,False,False,False,False,False
40606,False,False,False,False,False,False,False
40607,False,False,False,False,False,False,False
40608,False,False,False,False,False,False,False
40609,True,False,False,True,False,False,False
40610,False,False,False,True,False,False,True
40611,False,False,False,False,False,False,False
40612,False,False,False,False,False,False,False
40613,True,False,False,True,False,False,True
40614,True,False,False,False,True,False,False
40615,True,True,False,True,False,False,False
40616,False,False,False,True,False,False,False
40617,True,False,False,True,False,False,False
40618,True,True,True,True,True,False,True
40619,False,False,False,False,False,False,False
40620,True,True,False,True,False,False,True
40621,True,False,True,False,False,False,True
40622,False,False,False,True,False,False,True
40623,False,False,False,False,False,False,False
40624,False,False,False,True,False,False,True
40625,False,False,False,False,False,False,False
40626,True,False,False,True,False,False,True
40627,True,True,False,False,False,False,True
40628,False,False,False,False,False,False,False
40629,True,True,False,False,False,False,False
40630,False,False,False,False,False,False,False
40631,False,False,True,False,False,False,True
40632,False,False,False,True,False,False,False
40633,False,False,False,False,False,False,True
40634,False,False,False,False,False,False,False
40635,True,False,False,True,False,False,False
40636,False,False,False,False,False,False,False
40637,False,False,False,True,False,False,True
40638,True,False,False,False,False,False,False
40639,False,False,False,True,False,False,False
40640,False,False,False,False,False,False,True
40641,False,False,False,False,False,False,True
40642,False,False,True,True,False,False,False
40643,True,False,False,True,False,False,True
40644,True,True,False,True,False,False,False
40645,True,True,False,True,False,False,True
40646,False,False,False,False,False,False,False
40647,True,False,False,True,False,False,True
40648,True,False,False,True,False,False,False
40649,True,False,False,True,False,False,True
40650,False,False,False,True,False,False,False
40651,True,False,False,False,False,False,True
40652,False,False,False,False,False,False,True
40653,False,False,False,True,False,False,False
40654,False,False,False,False,False,False,False
40655,False,False,True,True,False,False,True
40656,False,False,False,False,False,False,False
40657,False,False,False,False,False,True,False
40658,True,False,False,True,False,False,True
40659,True,True,False,True,True,False,False
40660,True,False,False,True,False,True,False
40661,False,False,False,False,False,False,False
40662,False,False,True,True,False,False,True
40663,False,False,False,False,False,False,False
40664,False,False,False,True,False,False,False
40665,False,False,False,False,False,False,False
40666,True,False,False,True,False,False,True
40667,False,False,False,False,False,True,False
40668,False,False,False,False,False,False,False
40669,False,False,False,True,False,False,True
40670,False,False,False,False,False,False,False
40671,False,False,False,False,False,False,False
40672,False,False,False,False,False,False,False
40673,False,False,False,True,False,False,False
40674,False,False,False,False,False,False,False
40675,False,False,False,False,False,False,False
