ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
42872,True,False,False,False,True,True,False,True,False
42873,False,False,True,False,True,False,False,True,False
42874,False,False,False,False,False,True,False,True,False
42875,True,False,False,False,False,False,False,True,False
42876,False,False,False,False,False,False,False,True,False
42877,True,True,False,False,True,True,False,False,False
42878,True,False,False,False,True,False,False,True,True
42879,False,False,False,False,False,True,False,True,False
42880,True,False,False,False,True,True,False,True,False
42881,False,True,False,False,False,True,True,False,False
42882,True,False,True,False,True,True,False,True,True
42883,True,False,False,False,False,True,False,True,False
42884,False,False,False,False,False,True,False,True,False
42885,True,False,False,False,True,True,False,True,True
42886,False,False,False,False,True,False,False,False,False
42887,False,False,True,True,False,False,False,True,True
42888,True,False,False,False,False,True,False,True,False
42889,False,False,False,False,True,False,False,True,True
42890,False,True,False,False,False,True,False,True,False
42891,False,False,False,False,True,False,False,True,False
42892,True,False,True,False,False,False,False,True,True
42893,True,False,True,False,True,False,False,True,True
42894,True,False,False,False,True,True,False,True,True
42895,False,False,False,False,False,True,False,True,False
42896,True,True,True,True,False,True,False,False,True
42897,True,True,True,True,True,True,False,True,True
42898,True,False,False,True,False,False,False,False,True
42899,False,False,False,False,True,False,False,False,False
42900,False,False,False,False,False,False,False,False,True
42901,True,False,False,False,True,False,False,True,True
42902,False,True,False,False,False,True,False,False,True
42903,True,False,False,False,False,False,False,False,True
42904,False,False,False,False,True,True,False,False,False
42905,True,True,True,True,True,True,False,True,True
42906,False,False,False,False,False,True,False,False,True
42907,False,False,False,False,False,False,False,True,False
42908,False,False,False,False,True,True,False,True,False
42909,False,False,False,False,True,True,False,True,True
42910,True,False,False,False,True,False,False,True,False
42911,True,False,False,False,True,False,False,True,False
42912,True,True,True,True,True,True,False,True,False
42913,True,False,True,False,True,False,False,True,True
42914,True,False,True,False,False,False,False,False,True
42915,True,False,False,False,True,False,False,True,False
42916,True,False,False,False,False,False,False,True,False
42917,True,False,False,False,True,True,False,True,True
42918,False,False,False,False,True,True,False,False,False
42919,False,False,False,False,False,True,False,True,True
42920,False,False,False,False,False,True,False,True,False
42921,True,False,False,False,False,False,False,True,True
42922,False,False,False,False,False,True,False,True,False
42923,False,False,False,False,False,False,False,True,True
42924,True,False,True,True,True,True,False,True,True
42925,True,False,False,False,True,False,False,True,False
42926,True,False,True,False,True,False,False,False,False
42927,True,False,False,False,False,False,False,False,False
42928,False,False,False,False,False,False,True,False,False
42929,False,False,False,False,True,False,False,True,False
42930,False,False,False,False,False,False,False,True,True
42931,False,False,False,False,False,False,False,True,False
42932,True,False,True,False,False,True,False,True,False
42933,True,False,True,False,False,True,False,True,True
42934,False,False,False,False,True,True,False,False,True
42935,True,False,False,False,False,True,False,True,True
42936,False,True,False,True,False,False,False,True,True
42937,True,False,False,False,False,False,False,True,False
42938,False,False,False,False,True,False,False,True,False
42939,False,False,False,False,False,False,False,True,False
42940,True,False,False,False,False,False,False,False,True
42941,False,False,True,False,False,False,False,True,False
42942,True,True,False,False,False,False,False,True,False
42943,True,False,False,False,False,False,False,True,False
42944,True,False,False,False,False,False,False,False,True
42945,False,False,True,False,True,False,False,True,False
42946,False,False,False,False,True,True,False,True,False
42947,False,False,False,False,True,False,False,True,False
42948,True,False,False,False,False,False,False,True,False
42949,True,False,False,False,True,True,False,True,True
42950,True,True,False,False,False,True,False,True,False
42951,True,False,False,True,False,False,False,True,True
42952,True,False,False,False,True,True,False,True,True
42953,False,False,False,False,False,False,False,True,True
42954,False,False,False,False,False,False,False,True,False
42955,False,False,False,False,False,False,False,True,False
42956,False,False,True,False,True,True,False,True,False
42957,True,False,False,False,False,False,False,True,True
42958,False,False,False,False,True,False,False,True,False
42959,False,False,False,False,False,False,False,True,False
42960,False,False,False,False,False,False,False,True,False
42961,True,False,False,False,False,False,False,True,False
42962,False,False,False,False,False,False,True,True,False
42963,False,False,False,False,True,True,False,True,False
42964,True,False,True,False,True,True,False,True,True
42965,False,False,True,False,True,True,False,True,True
42966,False,False,False,False,False,True,False,True,False
42967,False,False,False,True,True,True,False,False,True
42968,True,True,False,False,True,True,False,True,True
42969,False,False,False,False,False,False,False,True,False
42970,True,True,False,False,False,True,False,False,True
42971,False,False,False,False,False,False,False,True,False
42972,True,False,False,False,True,False,False,True,False
42973,True,False,False,False,True,True,False,True,False
42974,True,True,True,False,True,True,False,True,True
42975,True,False,True,False,True,True,False,False,True
42976,False,False,True,False,True,True,False,True,False
42977,True,False,False,False,False,True,False,True,False
42978,True,False,False,False,False,True,False,True,True
42979,False,False,False,False,False,False,False,True,False
42980,True,False,False,False,True,False,False,True,True
42981,False,False,False,False,False,True,False,True,False
42982,True,False,False,False,False,True,False,True,False
42983,False,False,True,False,True,False,False,True,True
42984,False,False,False,False,False,False,False,True,True
42985,False,False,False,False,True,False,False,True,True
42986,False,True,False,False,False,False,False,False,False
42987,False,False,True,False,True,True,False,True,True
42988,False,False,False,False,True,True,False,True,True
42989,False,False,False,False,False,True,False,True,False
42990,True,False,False,False,False,True,False,True,True
42991,False,False,False,False,True,True,False,True,False
42992,True,False,False,True,False,False,False,False,False
42993,True,False,False,False,True,True,False,True,False
42994,False,False,False,False,True,False,False,True,True
42995,True,False,False,False,True,False,False,True,False
42996,False,False,False,False,False,False,False,True,True
42997,True,True,False,False,False,True,False,True,False
42998,False,False,True,True,True,True,False,True,True
42999,False,False,False,False,True,False,False,True,True
43000,True,False,False,False,False,True,False,True,False
43001,True,False,False,False,False,False,False,True,False
43002,False,False,False,True,True,False,False,False,True
43003,True,False,False,False,False,False,False,False,False
43004,False,False,True,False,False,False,False,True,False
43005,False,False,False,False,True,True,False,True,False
43006,False,False,False,False,True,False,False,False,True
43007,False,False,True,False,True,False,False,True,False
43008,False,False,False,False,False,True,False,True,True
43009,False,True,False,False,False,True,False,True,False
43010,False,False,False,False,False,False,False,True,False
43011,True,False,True,False,True,True,False,True,False
43012,True,False,False,False,False,True,False,True,False
43013,True,False,False,False,True,False,False,False,False
43014,True,False,False,False,False,True,False,True,False
43015,True,False,True,True,True,True,True,True,True
43016,True,False,False,False,True,True,False,False,True
43017,True,True,False,False,True,True,False,True,True
43018,True,False,False,False,False,False,False,True,True
43019,True,False,False,False,True,True,False,True,True
43020,False,False,False,True,False,True,False,True,True
43021,True,True,True,False,True,True,False,False,False
43022,False,False,False,False,True,True,False,True,True
43023,True,False,True,False,True,True,False,True,True
43024,False,False,False,False,True,False,False,True,False
43025,True,False,False,False,False,True,False,True,False
43026,True,False,True,False,True,False,False,True,False
43027,False,False,False,False,False,True,False,True,False
43028,True,False,False,False,True,True,False,True,True
43029,False,False,False,False,True,False,False,True,True
43030,True,False,False,False,False,False,False,True,False
43031,False,False,False,False,False,False,False,False,False
43032,False,False,False,False,True,True,False,True,True
43033,False,False,True,False,True,True,False,True,True
43034,True,True,False,False,False,True,False,True,False
43035,False,False,False,False,False,False,False,True,False
43036,True,False,True,False,True,False,False,True,False
43037,False,False,False,False,False,False,False,False,True
43038,False,False,False,False,True,True,False,True,True
43039,True,False,False,False,True,False,False,False,False
43040,True,False,True,False,False,False,False,True,False
43041,True,False,False,True,False,False,False,True,False
43042,True,False,False,False,False,False,False,True,True
43043,True,True,False,True,True,True,False,False,False
43044,False,False,False,True,False,True,False,True,False
43045,False,False,False,False,True,False,False,False,False
43046,False,False,False,True,False,False,False,True,False
43047,True,False,False,False,True,False,False,True,False
43048,False,False,True,False,False,True,False,True,False
43049,True,False,False,False,False,False,False,True,False
43050,False,False,False,False,True,True,False,True,True
43051,False,False,False,False,False,False,False,True,False
43052,False,True,False,False,True,True,False,False,False
43053,False,False,False,False,False,False,False,True,True
43054,False,False,False,False,False,False,False,True,True
43055,False,False,False,False,False,False,False,True,True
43056,False,True,False,False,False,False,False,True,False
43057,False,False,False,False,True,True,False,True,True
43058,False,False,False,False,True,True,False,True,False
43059,False,False,False,False,False,True,False,True,False
43060,True,True,True,True,False,True,False,True,True
43061,False,False,False,False,True,False,False,False,False
43062,True,False,False,False,False,False,False,False,False
43063,True,False,True,False,False,True,False,True,False
43064,True,True,True,True,True,True,False,False,False
43065,False,False,True,False,True,False,False,False,False
43066,True,False,False,False,True,True,False,True,False
43067,True,False,False,False,True,False,False,True,True
43068,False,False,False,False,True,True,False,True,False
43069,False,False,False,False,False,True,False,True,True
43070,False,False,False,False,False,True,False,True,True
43071,True,False,True,False,True,False,False,False,True
43072,True,False,False,False,True,True,False,True,True
43073,True,False,False,False,True,True,False,True,True
43074,False,False,True,False,True,False,False,True,True
43075,False,False,False,False,False,True,False,True,False
43076,True,False,False,False,False,True,False,True,False
43077,True,False,False,False,True,True,False,True,True
43078,False,False,False,False,True,False,False,True,False
43079,True,False,False,False,True,False,False,True,False
43080,False,False,True,False,True,False,True,True,False
43081,True,False,True,False,False,False,False,True,False
43082,True,False,False,False,False,False,False,True,True
43083,False,False,False,False,False,False,False,False,True
43084,False,False,False,True,True,True,False,True,False
43085,True,False,True,True,True,True,False,True,True
43086,False,False,False,False,True,False,False,True,True
43087,False,True,True,True,True,True,False,True,True
43088,True,False,True,True,False,False,False,True,True
43089,False,False,False,False,False,False,False,True,False
43090,False,False,False,False,False,True,True,False,False
43091,False,False,False,False,False,False,False,True,False
43092,True,True,True,False,True,True,False,True,False
43093,False,False,False,False,True,True,False,True,False
43094,False,False,False,False,False,False,False,True,True
43095,True,False,True,False,True,False,False,True,False
43096,True,False,True,True,True,True,False,True,False
43097,True,False,False,False,False,True,False,True,True
43098,False,False,False,True,False,False,False,True,True
43099,True,False,False,False,False,False,False,True,False
43100,False,False,False,False,False,False,True,False,False
43101,True,False,False,False,False,True,False,True,False
43102,False,False,False,False,True,True,False,False,False
43103,False,False,True,False,True,False,False,True,False
43104,False,False,False,False,True,True,False,True,True
43105,False,False,False,False,True,False,False,True,True
43106,True,False,False,False,False,True,False,True,False
43107,False,False,False,False,True,False,False,True,True
43108,False,True,True,False,False,False,False,True,False
43109,True,False,True,False,True,True,False,True,False
43110,False,False,False,False,True,False,False,True,False
43111,False,False,False,False,False,False,False,True,True
43112,False,False,False,False,True,True,False,True,False
43113,False,False,False,False,False,False,False,True,False
43114,False,False,False,False,False,False,True,True,True
43115,True,False,False,False,False,False,False,False,True
43116,False,False,False,False,False,True,False,True,False
43117,True,False,False,False,False,True,False,True,True
43118,True,False,True,False,True,True,False,True,True
43119,True,False,False,False,True,False,False,True,False
43120,False,False,False,False,False,True,False,True,True
43121,True,False,False,False,False,False,False,False,False
43122,True,False,True,False,True,True,False,True,False
43123,True,False,True,False,False,True,False,True,False
43124,False,False,True,False,True,False,False,True,False
43125,False,True,True,False,True,True,False,True,False
43126,True,False,False,False,False,True,False,True,True
43127,True,False,False,False,True,True,False,True,True
43128,False,False,True,False,False,True,False,True,False
43129,True,False,False,False,False,False,False,True,False
43130,True,False,False,False,False,True,False,True,False
43131,False,False,False,False,True,False,False,True,False
43132,True,False,False,False,False,False,False,False,False
43133,False,False,False,False,False,False,False,False,True
43134,True,False,True,False,False,True,False,False,False
43135,False,True,False,False,True,False,False,True,False
43136,False,False,False,False,False,True,False,True,False
43137,False,False,False,False,True,True,False,False,False
43138,False,False,False,False,True,False,False,True,True
43139,True,True,False,False,False,True,False,True,False
43140,False,True,False,False,False,True,False,True,False
43141,False,False,False,False,True,True,False,True,False
43142,True,False,False,False,False,False,False,True,False
43143,False,False,False,False,False,True,False,True,False
43144,False,False,True,False,True,False,False,True,False
43145,False,False,False,False,False,False,False,True,False
43146,False,False,False,False,True,True,False,True,True
43147,False,False,True,False,False,True,False,True,True
43148,False,False,False,False,True,False,False,True,False
43149,True,False,False,False,False,False,True,True,False
43150,True,False,False,False,False,False,False,True,False
43151,False,False,False,False,True,True,False,True,False
43152,True,True,False,False,False,True,False,False,True
43153,False,False,False,False,False,True,False,False,False
43154,True,False,False,False,False,False,False,False,True
43155,False,False,False,False,True,False,False,True,True
43156,False,False,False,False,False,True,False,True,False
43157,True,True,False,False,True,True,False,True,True
43158,False,False,False,False,False,True,False,True,False
43159,True,False,False,False,False,False,False,True,False
43160,False,False,False,False,False,True,False,True,False
43161,True,False,False,False,True,True,False,True,True
43162,True,False,False,False,True,True,False,True,True
43163,False,False,False,False,True,True,False,True,True
43164,True,False,False,False,True,False,False,True,True
43165,True,False,False,False,True,True,True,True,False
43166,False,False,True,False,False,False,False,True,True
43167,False,False,False,False,True,False,False,True,False
43168,False,False,False,False,False,False,False,False,True
43169,False,False,True,False,True,False,False,True,True
43170,False,False,False,False,False,False,False,False,True
43171,False,False,False,False,False,True,False,True,False
43172,False,False,True,False,False,False,False,True,False
43173,False,False,False,False,False,True,False,True,True
43174,True,False,True,False,True,True,False,True,False
43175,True,False,False,False,False,True,False,True,False
43176,False,False,False,False,True,False,False,False,True
43177,False,False,False,True,False,True,False,False,True
43178,True,False,True,False,True,True,False,True,False
43179,False,False,False,False,True,False,False,True,True
43180,True,False,False,False,True,False,False,True,False
43181,False,False,True,False,True,True,False,True,False
43182,True,True,True,False,False,True,False,False,False
43183,False,False,False,False,True,True,False,True,True
43184,True,False,False,False,False,True,False,True,False
43185,False,False,False,False,False,False,False,True,False
43186,False,False,False,False,True,True,False,True,False
43187,False,False,False,False,True,True,False,True,False
43188,True,False,False,False,True,True,False,True,True
43189,False,False,False,False,False,True,False,True,False
43190,False,False,True,True,True,False,False,False,True
43191,False,False,True,False,False,True,False,True,False
43192,False,False,False,False,False,True,False,True,True
43193,True,False,False,False,False,True,False,True,False
43194,True,False,False,False,False,False,False,True,False
43195,True,False,False,False,False,True,False,True,True
43196,True,False,True,False,True,True,False,True,False
43197,True,False,False,False,True,True,False,True,False
43198,False,False,True,False,True,True,False,True,False
43199,True,False,False,True,True,True,False,True,True
43200,False,False,False,False,False,False,False,True,True
43201,False,False,False,False,False,True,False,True,False
43202,False,False,False,False,False,False,False,False,True
43203,False,True,False,False,False,True,False,True,False
43204,True,False,False,False,False,True,False,True,True
43205,True,False,True,False,True,True,False,True,True
43206,False,False,False,False,False,True,False,False,False
43207,False,False,False,False,True,True,False,True,False
43208,False,True,False,False,False,True,False,True,False
43209,True,True,True,False,True,True,False,True,True
43210,True,False,False,False,False,False,False,True,False
43211,True,False,False,False,False,False,False,True,False
43212,False,False,False,False,False,True,False,False,False
43213,True,False,False,False,True,False,False,False,True
43214,False,False,False,False,False,False,False,True,False
43215,True,False,False,False,False,True,False,True,False
43216,False,False,False,False,False,False,False,True,True
43217,False,False,False,False,True,True,False,True,False
43218,True,False,False,False,True,False,False,True,True
43219,False,False,False,False,True,False,False,True,True
43220,True,False,False,False,False,False,False,True,False
43221,False,False,False,False,False,False,False,True,False
43222,True,False,False,False,False,False,False,False,True
43223,False,False,False,False,True,False,False,True,True
43224,False,False,False,False,False,True,False,False,False
43225,False,True,False,False,True,True,False,True,False
43226,False,False,False,False,True,False,False,True,False
43227,True,True,True,False,True,True,False,True,True
43228,False,False,False,False,True,False,False,True,False
43229,True,False,False,False,False,False,False,True,True
43230,True,False,True,False,True,True,False,True,True
43231,True,False,False,False,True,False,True,False,False
43232,False,False,True,False,False,True,False,True,True
43233,True,False,False,False,True,False,False,False,True
43234,True,False,False,False,False,True,False,True,False
43235,True,False,False,False,False,False,False,True,True
43236,True,True,True,False,True,True,False,True,True
43237,False,False,False,False,True,True,False,True,False
43238,False,False,False,False,False,False,False,True,False
43239,False,False,True,True,True,True,False,True,True
43240,True,False,True,True,True,False,False,True,True
43241,True,True,True,False,True,True,False,True,True
43242,False,False,False,False,True,True,False,True,False
43243,False,False,False,False,False,False,False,True,False
43244,False,True,False,False,False,True,False,False,False
43245,False,False,False,False,False,False,False,False,True
43246,False,False,False,False,True,False,False,True,False
43247,False,False,False,False,True,True,False,False,True
43248,True,False,True,False,False,True,False,True,False
43249,False,False,False,False,True,False,False,True,False
43250,False,False,False,False,True,True,False,True,True
43251,False,False,False,False,True,True,False,True,False
43252,True,False,True,False,False,True,False,True,True
43253,False,False,False,False,False,False,True,False,False
43254,False,False,True,False,True,True,False,True,True
43255,True,False,False,False,True,False,False,True,True
43256,True,False,True,True,True,True,False,True,True
43257,False,False,False,False,False,False,False,True,False
43258,False,False,False,False,False,True,False,False,True
43259,False,False,True,False,True,True,False,True,True
43260,False,False,True,False,False,False,False,True,True
43261,False,False,False,False,False,True,False,True,False
43262,False,False,True,False,True,True,False,False,True
43263,True,False,True,True,True,False,False,False,False
43264,True,True,True,True,False,True,False,True,False
43265,True,False,False,False,True,True,False,True,True
43266,False,False,False,False,False,False,True,True,False
43267,False,False,False,False,True,True,False,True,True
43268,True,False,False,True,False,True,False,True,False
43269,False,True,False,True,True,True,False,True,False
43270,False,False,False,False,False,True,False,True,True
43271,False,False,True,False,True,False,True,False,True
43272,False,True,False,True,True,True,False,False,True
43273,False,False,False,True,False,True,False,True,False
43274,True,False,False,False,False,True,False,True,False
43275,False,False,False,False,True,True,False,False,True
43276,False,False,False,False,False,True,False,False,False
43277,True,False,True,False,True,True,False,False,True
43278,False,False,False,False,False,False,False,False,True
43279,True,False,False,False,False,True,False,True,False
43280,True,False,False,False,False,False,False,True,True
43281,True,False,False,False,False,True,False,True,False
43282,True,False,False,False,True,True,False,True,True
43283,True,False,True,True,True,True,False,True,False
43284,True,True,False,False,False,True,False,True,False
43285,False,False,False,False,False,False,False,True,True
43286,False,False,False,False,False,False,False,True,False
43287,False,False,False,False,True,False,False,False,True
43288,False,False,False,False,False,False,True,True,False
43289,False,False,False,False,False,False,False,True,True
43290,True,False,True,False,False,False,False,True,True
43291,True,False,False,False,False,False,False,True,True
43292,True,False,True,False,True,False,False,True,False
43293,False,False,False,False,False,False,False,True,False
43294,False,False,False,False,False,False,False,True,True
43295,False,False,False,False,True,False,False,True,True
43296,True,True,False,False,False,False,False,True,True
43297,False,False,False,False,True,False,False,True,True
43298,True,False,True,False,True,False,False,True,True
43299,True,False,False,False,False,False,False,True,True
43300,False,False,False,True,False,True,False,True,False
43301,False,False,False,False,False,False,False,True,False
43302,False,False,False,False,False,True,False,True,True
43303,False,False,False,False,False,True,False,True,True
43304,True,False,False,False,False,True,False,True,False
43305,True,True,False,False,False,True,False,True,True
43306,True,False,False,True,False,False,False,True,True
43307,False,False,False,False,False,False,False,True,False
43308,True,False,False,False,True,True,False,True,True
43309,False,False,True,False,True,False,False,False,True
43310,False,False,False,False,True,True,False,True,False
43311,False,False,False,False,True,True,False,False,False
43312,False,False,True,True,True,True,False,True,False
43313,False,False,False,False,True,True,False,True,False
43314,False,False,False,False,False,False,False,True,True
43315,True,False,True,False,True,False,False,True,True
43316,True,False,False,False,False,False,False,True,False
43317,True,False,False,False,False,True,False,True,True
43318,False,False,False,False,False,False,False,True,False
43319,False,False,False,False,False,False,False,False,True
43320,False,False,False,False,False,True,False,True,True
43321,False,False,False,False,False,False,False,False,True
43322,True,False,True,False,True,True,False,True,False
43323,True,False,False,False,True,False,False,True,False
43324,False,False,False,False,False,False,False,False,True
43325,False,False,True,False,True,True,False,True,False
43326,True,False,False,False,False,False,False,False,True
43327,False,False,False,False,False,True,False,True,True
43328,False,False,False,False,True,True,False,True,True
43329,False,False,False,False,True,False,False,True,True
43330,True,True,False,False,False,False,False,True,False
43331,False,False,False,False,False,False,False,True,True
43332,True,False,False,False,False,True,False,True,True
43333,False,False,True,False,True,False,False,False,True
43334,True,False,False,False,True,False,False,True,False
43335,False,False,False,False,False,False,False,True,False
43336,True,False,True,True,False,True,False,True,True
43337,True,True,False,True,True,True,False,True,False
43338,False,False,False,False,True,False,False,True,False
43339,True,True,False,False,False,True,False,True,True
43340,False,False,False,False,False,True,True,True,True
43341,False,False,True,False,True,True,False,True,False
43342,True,False,False,False,True,True,False,True,False
43343,True,False,False,False,False,True,False,True,False
43344,True,False,False,False,False,False,False,True,True
43345,False,False,False,False,True,True,False,False,True
43346,False,False,False,False,True,False,False,True,True
43347,False,False,True,False,True,True,False,True,True
43348,False,False,False,False,True,True,False,True,False
43349,False,False,False,False,True,True,False,False,True
43350,False,False,False,False,True,False,False,True,False
43351,False,False,False,False,False,True,False,True,True
43352,True,False,False,False,False,False,True,False,True
43353,False,False,True,False,True,True,False,True,True
43354,False,False,False,False,True,True,False,True,False
43355,True,False,False,False,True,False,False,True,True
43356,False,False,False,False,False,False,False,True,False
43357,False,False,False,False,False,False,True,True,True
43358,False,False,False,False,False,False,False,True,False
43359,False,False,False,False,False,False,False,True,True
43360,False,False,False,False,False,False,True,True,False
43361,False,True,False,False,True,True,False,True,True
43362,True,False,False,False,True,True,False,True,True
43363,True,False,False,False,True,True,False,True,False
43364,False,False,False,False,False,True,False,True,False
43365,True,False,False,False,False,True,False,True,True
43366,False,False,False,False,False,True,False,True,False
43367,True,False,False,False,True,True,False,True,True
43368,True,False,False,False,True,True,False,True,False
43369,True,False,True,False,False,False,False,True,True
43370,True,True,False,False,True,True,False,True,True
43371,True,False,False,False,False,True,False,False,False
43372,True,False,False,False,True,False,False,True,True
43373,False,False,False,False,False,False,False,False,True
43374,False,False,True,False,True,False,False,True,True
43375,False,False,False,False,False,False,True,True,False
43376,False,False,False,False,True,True,False,True,True
43377,True,False,False,False,False,True,False,True,False
43378,True,False,True,False,True,True,False,False,True
43379,True,False,False,False,False,False,False,True,True
43380,False,False,False,False,False,True,False,True,True
43381,True,False,True,False,True,True,False,True,True
43382,True,False,False,False,True,False,False,False,True
43383,True,False,True,True,True,True,True,True,False
43384,False,False,False,False,True,False,False,False,True
43385,False,False,False,False,False,False,False,True,False
43386,False,False,False,False,False,False,False,True,True
43387,True,False,False,False,False,True,False,False,False
43388,True,False,False,False,True,False,False,True,True
43389,False,False,False,False,False,True,False,True,False
43390,False,False,False,False,False,False,False,True,False
43391,True,False,False,False,False,False,False,True,False
43392,False,False,False,False,False,False,False,True,True
43393,True,False,True,True,True,False,False,True,True
43394,True,False,False,False,True,True,False,True,True
43395,True,True,False,False,False,False,False,False,False
43396,True,False,False,False,False,False,False,True,False
43397,False,False,False,False,True,False,False,True,False
43398,False,False,False,False,False,True,False,True,False
43399,True,False,False,True,False,False,False,True,True
43400,True,False,False,False,False,False,True,True,False
43401,True,False,False,False,False,False,False,True,True
43402,False,False,False,False,True,False,False,True,True
43403,False,False,False,False,False,False,True,True,False
43404,False,False,True,False,True,False,False,True,True
43405,True,False,False,False,False,True,False,True,False
43406,True,False,False,False,False,True,True,True,True
43407,True,False,False,False,False,True,False,True,True
43408,True,False,False,False,True,True,False,True,False
43409,True,False,False,False,False,False,False,True,False
43410,True,False,False,False,False,False,False,False,True
43411,False,False,False,False,True,False,False,False,False
43412,True,False,False,False,False,False,False,False,True
43413,False,False,False,False,False,True,False,True,True
43414,True,True,False,True,False,True,False,True,True
43415,True,False,False,False,False,True,False,False,True
43416,True,False,False,False,True,False,False,True,True
43417,True,False,False,False,False,False,False,True,False
43418,False,False,False,False,False,False,False,True,True
43419,True,False,False,False,False,True,False,True,False
43420,True,False,True,False,True,True,False,True,False
43421,True,False,False,False,False,False,False,True,True
43422,False,False,False,False,False,False,False,True,True
43423,False,False,False,False,True,False,False,True,False
43424,False,False,False,False,False,False,False,True,False
43425,False,False,False,False,True,True,False,False,False
43426,False,False,True,False,True,True,False,True,True
43427,False,False,False,False,False,True,False,False,False
43428,True,True,False,False,False,True,False,True,False
43429,False,False,False,False,False,False,False,True,True
43430,False,False,False,False,True,False,False,True,True
43431,True,False,True,False,True,True,False,True,False
43432,False,False,False,False,False,False,False,True,False
43433,False,False,False,False,False,True,False,True,True
43434,False,False,False,False,True,False,False,True,False
43435,False,True,True,False,False,False,False,True,True
43436,False,False,True,False,False,False,False,True,True
43437,True,False,False,False,False,False,False,True,True
43438,False,True,False,False,False,True,False,True,False
43439,True,False,False,True,True,True,False,True,False
43440,True,True,True,False,False,True,False,True,True
43441,False,False,False,False,True,False,False,False,False
43442,True,False,True,False,True,False,False,True,True
43443,True,False,False,False,True,True,False,True,False
43444,False,False,True,False,False,True,False,True,False
43445,False,False,False,False,False,False,False,True,False
43446,False,False,False,False,True,True,False,True,False
43447,False,False,False,False,True,True,False,True,True
43448,True,False,False,False,True,False,False,True,False
43449,False,False,False,False,False,False,False,False,False
43450,False,False,False,False,False,False,False,True,False
43451,False,False,False,True,False,False,False,True,False
43452,True,False,False,False,True,True,False,False,True
43453,False,False,False,False,False,False,True,True,True
43454,True,False,False,False,False,False,False,True,False
43455,False,False,False,False,False,False,False,False,False
43456,True,False,False,False,True,True,False,True,False
43457,True,False,True,False,True,True,False,True,False
43458,True,False,False,False,False,False,False,True,False
43459,True,False,False,False,False,False,False,True,False
43460,False,False,False,False,False,False,False,False,False
43461,False,False,False,False,True,True,False,True,False
43462,False,False,False,False,True,False,False,True,True
43463,True,False,False,True,False,False,False,True,False
43464,False,False,False,False,False,False,False,False,False
43465,True,False,False,False,False,False,False,True,True
43466,False,False,False,False,True,True,False,True,True
43467,True,False,False,False,True,False,False,True,True
43468,False,False,False,False,False,False,False,True,True
43469,False,False,True,False,True,True,False,True,True
43470,False,False,False,False,False,False,False,False,False
43471,True,False,False,False,False,True,False,False,False
43472,False,False,False,False,True,True,False,True,False
43473,True,False,False,True,False,False,False,False,False
43474,False,False,False,False,False,False,False,False,False
43475,False,False,False,False,False,False,False,False,True
43476,True,False,False,False,True,True,False,False,False
43477,False,False,False,False,False,False,False,False,False
43478,True,False,False,False,False,False,False,True,True
43479,False,False,False,False,False,False,False,False,False
43480,False,False,True,False,True,True,False,True,True
43481,False,False,False,False,False,False,False,False,False
43482,False,False,False,False,False,False,False,True,False
43483,False,False,False,False,False,False,False,True,False
43484,False,True,False,False,True,True,False,False,False
43485,True,False,False,False,True,True,False,True,False
43486,False,False,False,False,False,False,False,False,False
43487,True,False,False,False,False,False,False,False,True
43488,True,True,False,False,False,False,False,True,False
43489,False,False,False,False,False,False,False,True,True
43490,True,False,False,False,False,False,False,True,True
43491,False,False,False,False,False,False,False,False,False
43492,False,False,False,False,False,False,False,False,False
43493,False,False,False,False,False,False,False,True,False
43494,False,False,False,False,False,True,False,True,False
43495,True,False,False,False,True,True,False,True,False
43496,False,False,True,True,False,False,False,False,True
43497,True,False,False,False,False,False,False,True,False
43498,False,False,False,False,False,False,False,False,False
43499,True,False,False,False,True,False,False,False,True
43500,True,False,True,False,True,False,False,False,False
43501,False,False,False,False,False,False,False,True,True
43502,True,True,True,False,False,False,False,False,False
43503,True,False,True,True,True,False,False,True,True
43504,True,True,False,False,False,True,False,True,True
43505,False,False,False,False,False,False,False,False,False
43506,True,True,False,False,True,True,False,True,False
43507,False,False,False,False,False,True,False,True,True
43508,False,False,False,False,False,False,False,False,False
43509,True,False,False,False,True,False,False,True,True
43510,True,False,False,False,False,True,False,True,False
43511,True,False,True,False,True,True,False,True,True
43512,False,False,False,False,False,False,False,False,False
43513,False,False,False,False,False,False,False,True,False
43514,False,False,False,False,False,False,False,True,False
43515,True,False,False,False,False,True,False,True,True
43516,False,False,True,True,True,True,True,True,False
43517,False,False,False,False,False,False,False,False,False
43518,False,False,False,False,False,True,False,True,True
43519,False,False,False,False,True,True,False,True,True
43520,True,False,False,False,True,True,False,True,False
43521,False,False,False,False,False,False,False,True,True
43522,False,False,False,False,False,False,False,True,False
43523,False,False,False,False,False,False,False,False,False
43524,True,False,True,False,True,False,False,True,False
43525,True,True,False,False,False,True,False,True,True
43526,True,False,False,False,False,True,False,True,True
43527,True,True,False,False,False,True,False,False,False
43528,True,False,True,False,False,True,False,False,False
43529,False,False,False,False,True,False,False,False,True
43530,False,False,False,False,False,False,False,False,False
